# Total Phase Data Center(tm) v6.52
# (c) 2005-2012 Total Phase, Inc.
# www.totalphase.com
#
# Thu May 09 09:46:47 2013
#
# Level,Sp,Index,m:s.ms.us,Dur,Len,Err,Dev,Ep,Record,Data,Summary,ASCII
1,,500,0:34.611.746,45.416 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 1F DF,,.ABC%............................................…
1,,501,0:34.611.792,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,502,0:34.612.740,52.010.104 ms,,,,,[53 SOF],,[Frames: 194 - 246] ,
0,,503,0:34.664.750,50.770 us,64 B,,05,01,OUT txn,00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 C6 A7 66 54 55 98 00 A8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...(Q.665455...........!..............fTU........…
1,,504,0:34.664.750,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,505,0:34.664.754,45.500 us,67 B,,05,01,   DATA1 packet,4B 00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 C6 A7 66 54 55 98 00 A8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 D9 07,,K...(Q.665455...........!..............fTU.......…
1,,506,0:34.664.800,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,507,0:34.665.747,208.031.833 ms,,,,,[209 SOF],,[Frames: 247 - 455] ,
0,,508,0:34.612.743,261.087.125 ms,64 B,,05,01,IN txn   [261 POLL],41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 40 00 00 00 1B 00 00 00 12 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC<Q.665455...........!........@................…
1,,509,0:34.612.743,260.040.875 ms,,,05,01,   [261 IN-NAK],,,
1,,510,0:34.873.780,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,511,0:34.873.783,45.416 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 40 00 00 00 1B 00 00 00 12 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 86 06,,KABC<Q.665455...........!........@...............…
1,,512,0:34.873.829,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,513,0:34.874.776,2.812 us,,,,,[1 SOF],,[Frame: 456] ,
0,,514,0:34.874.780,50.750 us,64 B,,05,01,IN txn,41 42 43 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC%.............................................…
1,,515,0:34.874.780,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,516,0:34.874.783,45.437 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 1F DF,,.ABC%............................................…
1,,517,0:34.874.829,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,518,0:34.875.776,62.011.479 ms,,,,,[63 SOF],,[Frames: 457 - 519] ,
0,,519,0:34.937.788,50.750 us,64 B,,05,01,OUT txn,00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 A4 A7 66 54 55 72 00 AC 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...(Q.665455...........!..............fTUr.......…
1,,520,0:34.937.788,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,521,0:34.937.792,45.500 us,67 B,,05,01,   DATA0 packet,C3 00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 A4 A7 66 54 55 72 00 AC 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 40 90,,....(Q.665455...........!..............fTUr......…
1,,522,0:34.937.838,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,523,0:34.938.785,208.031.770 ms,,,,,[209 SOF],,[Frames: 520 - 728] ,
0,,524,0:34.875.780,271.088.583 ms,64 B,,05,01,IN txn   [271 POLL],41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 40 00 00 00 7E 00 00 75 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC<Q.665455...........!........@...~..u.........…
1,,525,0:34.875.780,270.042.250 ms,,,05,01,   [271 IN-NAK],,,
1,,526,0:35.146.818,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,527,0:35.146.821,45.500 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 40 00 00 00 7E 00 00 75 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B2 CF,,KABC<Q.665455...........!........@...~..u........…
1,,528,0:35.146.867,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,529,0:35.147.814,2.833 us,,,,,[1 SOF],,[Frame: 729] ,
0,,530,0:35.147.818,50.750 us,64 B,,05,01,IN txn,41 42 43 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC%.............................................…
1,,531,0:35.147.818,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,532,0:35.147.821,45.437 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 1F DF,,.ABC%............................................…
1,,533,0:35.147.867,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,534,0:35.148.814,43.008.854 ms,,,,,[44 SOF],,[Frames: 730 - 773] ,
0,,535,0:35.191.824,50.770 us,64 B,,05,01,OUT txn,00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 B3 A7 66 54 55 73 00 BA 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...(Q.665455...........!..............fTUs.......…
1,,536,0:35.191.824,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,537,0:35.191.827,45.500 us,67 B,,05,01,   DATA1 packet,4B 00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 B3 A7 66 54 55 73 00 BA 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 DB 3B,,K...(Q.665455...........!..............fTUs......…
1,,538,0:35.191.873,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,539,0:35.192.821,208.031.833 ms,,,,,[209 SOF],,[Frames: 774 - 982] ,
0,,540,0:35.148.818,252.085.895 ms,64 B,,05,01,IN txn   [252 POLL],41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 40 00 00 00 67 00 5E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC<Q.665455...........!........@...g.^..........…
1,,541,0:35.148.818,251.039.625 ms,,,05,01,   [252 IN-NAK],,,
1,,542,0:35.400.853,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,543,0:35.400.856,45.416 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 40 00 00 00 67 00 5E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3D 47,,KABC<Q.665455...........!........@...g.^.........…
1,,544,0:35.400.902,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,545,0:35.401.850,2.833 us,,,,,[1 SOF],,[Frame: 983] ,
0,,546,0:35.401.853,50.750 us,64 B,,05,01,IN txn,41 42 43 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC%.............................................…
1,,547,0:35.401.853,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,548,0:35.401.856,45.437 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 1F DF,,.ABC%............................................…
1,,549,0:35.401.902,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,550,0:35.402.850,60.011.208 ms,,,,,[61 SOF],,[Frames: 984 - 1044] ,
0,,551,0:35.462.862,50.937 us,64 B,,05,01,OUT txn,00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 F0 A7 66 54 55 76 00 F4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...(Q.665455...........!..............fTUv.......…
1,,552,0:35.462.862,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,553,0:35.462.865,45.666 us,67 B,,05,01,   DATA0 packet,C3 00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 F0 A7 66 54 55 76 00 F4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3D FE,,....(Q.665455...........!..............fTUv......…
1,,554,0:35.462.911,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,555,0:35.463.858,210.032.104 ms,,,,,[211 SOF],,[Frames: 1045 - 1255] ,
0,,556,0:35.402.853,271.088.520 ms,64 B,,05,01,IN txn   [271 POLL],41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 40 00 00 00 33 2D 2D 2D 2D 2D 2D 2D 2D 2D 2D 2D 2D 2D 2D 2D 2D 2D 2D 00 00 00 00 00 00 00 00 00,,ABC<Q.665455...........!........@...3------------…
1,,557,0:35.402.853,270.042.270 ms,,,05,01,   [271 IN-NAK],,,
1,,558,0:35.673.891,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,559,0:35.673.894,45.416 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 40 00 00 00 33 2D 2D 2D 2D 2D 2D 2D 2D 2D 2D 2D 2D 2D 2D 2D 2D 2D 2D 00 00 00 00 00 00 00 00 00 D6 44,,KABC<Q.665455...........!........@...3-----------…
1,,560,0:35.673.940,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,561,0:35.674.888,2.812 us,,,,,[1 SOF],,[Frame: 1256] ,
0,,562,0:35.674.891,50.750 us,64 B,,05,01,IN txn,41 42 43 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC%.............................................…
1,,563,0:35.674.891,2.812 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,564,0:35.674.894,45.437 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 1F DF,,.ABC%............................................…
1,,565,0:35.674.940,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,566,0:35.675.888,58.010.895 ms,,,,,[59 SOF],,[Frames: 1257 - 1315] ,
0,,567,0:35.733.899,50.833 us,64 B,,05,01,OUT txn,00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 E2 A7 66 54 55 83 00 D9 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...(Q.665455...........!..............fTU........…
1,,568,0:35.733.899,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,569,0:35.733.903,45.583 us,67 B,,05,01,   DATA1 packet,4B 00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 E2 A7 66 54 55 83 00 D9 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 19 6E,,K...(Q.665455...........!..............fTU.......…
1,,570,0:35.733.949,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,571,0:35.734.896,207.031.687 ms,,,,,[208 SOF],,[Frames: 1316 - 1523] ,
0,,572,0:35.675.891,266.087.895 ms,64 B,,05,01,IN txn   [266 POLL],41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 40 00 00 00 0C 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC<Q.665455...........!........@................…
1,,573,0:35.675.891,265.041.562 ms,,,05,01,   [266 IN-NAK],,,
1,,574,0:35.941.928,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,575,0:35.941.931,45.500 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 40 00 00 00 0C 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 D1 FE,,KABC<Q.665455...........!........@...............…
1,,576,0:35.941.978,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,577,0:35.942.925,2.812 us,,,,,[1 SOF],,[Frame: 1524] ,
0,,578,0:35.942.928,50.750 us,64 B,,05,01,IN txn,41 42 43 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC%.............................................…
1,,579,0:35.942.928,2.812 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,580,0:35.942.932,45.437 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 1F DF,,.ABC%............................................…
1,,581,0:35.942.978,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,582,0:35.943.925,42.008.750 ms,,,,,[43 SOF],,[Frames: 1525 - 1567] ,
0,,583,0:35.985.934,50.833 us,64 B,,05,01,OUT txn,00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 A3 A7 66 54 55 86 00 97 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...(Q.665455...........!..............fTU........…
1,,584,0:35.985.934,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,585,0:35.985.938,45.604 us,67 B,,05,01,   DATA0 packet,C3 00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 A3 A7 66 54 55 86 00 97 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 FA EB,,....(Q.665455...........!..............fTU.......…
1,,586,0:35.985.984,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,587,0:35.986.931,207.031.645 ms,,,,,[208 SOF],,[Frames: 1568 - 1775] ,
0,,588,0:35.943.929,250.085.562 ms,64 B,,05,01,IN txn   [250 POLL],41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 40 00 00 00 09 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC<Q.665455...........!........@................…
1,,589,0:35.943.929,249.039.354 ms,,,05,01,   [250 IN-NAK],,,
1,,590,0:36.193.963,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,591,0:36.193.967,45.416 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 40 00 00 00 09 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 D9 39,,KABC<Q.665455...........!........@...............…
1,,592,0:36.194.013,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,593,0:36.194.960,2.833 us,,,,,[1 SOF],,[Frame: 1776] ,
0,,594,0:36.194.964,50.750 us,64 B,,05,01,IN txn,41 42 43 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC%.............................................…
1,,595,0:36.194.964,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,596,0:36.194.967,45.416 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 1F DF,,.ABC%............................................…
1,,597,0:36.195.013,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,598,0:36.195.960,62.011.437 ms,,,,,[63 SOF],,[Frames: 1777 - 1839] ,
0,,599,0:36.257.972,50.750 us,64 B,,05,01,OUT txn,00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 30 A7 66 54 55 8D 00 1D 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...(Q.665455...........!............0.fTU........…
1,,600,0:36.257.972,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,601,0:36.257.976,45.500 us,67 B,,05,01,   DATA1 packet,4B 00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 30 A7 66 54 55 8D 00 1D 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 AB CB,,K...(Q.665455...........!............0.fTU.......…
1,,602,0:36.258.022,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,603,0:36.258.969,208.031.791 ms,,,,,[209 SOF],,[Frames: 1840 - 0] ,
0,,604,0:36.195.964,271.088.562 ms,64 B,,05,01,IN txn   [271 POLL],41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 40 00 00 00 A5 03 35 32 32 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC<Q.665455...........!........@.....522........…
1,,605,0:36.195.964,270.042.416 ms,,,05,01,   [271 IN-NAK],,,
1,,606,0:36.467.001,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,607,0:36.467.005,45.500 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 40 00 00 00 A5 03 35 32 32 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 FE 66,,KABC<Q.665455...........!........@.....522.......…
1,,608,0:36.467.051,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,609,0:36.467.998,2.833 us,,,,,[1 SOF],,[Frame: 1] ,
0,,610,0:36.468.002,50.770 us,64 B,,05,01,IN txn,41 42 43 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC%.............................................…
1,,611,0:36.468.002,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,612,0:36.468.005,45.437 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 1F DF,,.ABC%............................................…
1,,613,0:36.468.051,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,614,0:36.468.998,64.011.750 ms,,,,,[65 SOF],,[Frames: 2 - 66] ,
0,,615,0:36.533.011,50.708 us,64 B,,05,01,OUT txn,00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 3B A7 66 54 55 8E 00 27 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...(Q.665455...........!............;.fTU..'.....…
1,,616,0:36.533.011,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,617,0:36.533.014,45.500 us,67 B,,05,01,   DATA0 packet,C3 00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 3B A7 66 54 55 8E 00 27 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 71 F7,,....(Q.665455...........!............;.fTU..'....…
1,,618,0:36.533.060,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,619,0:36.534.007,210.032.104 ms,,,,,[211 SOF],,[Frames: 67 - 277] ,
0,,620,0:36.469.002,275.090.562 ms,64 B,,05,01,IN txn   [275 POLL],41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 40 00 00 00 32 07 30 FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 00 00 00 00 00 00 00 00 00 00,,ABC<Q.665455...........!........@...2.0..........…
1,,621,0:36.469.002,274.042.812 ms,,,05,01,   [275 IN-NAK],,,
1,,622,0:36.744.040,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,623,0:36.744.043,46.937 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 40 00 00 00 32 07 30 FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 00 00 00 00 00 00 00 00 00 00 C9 76,,KABC<Q.665455...........!........@...2.0.........…
1,,624,0:36.744.091,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,625,0:36.745.037,2.833 us,,,,,[1 SOF],,[Frame: 278] ,
0,,626,0:36.745.040,50.750 us,64 B,,05,01,IN txn,41 42 43 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC%.............................................…
1,,627,0:36.745.040,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,628,0:36.745.043,45.416 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 1F DF,,.ABC%............................................…
1,,629,0:36.745.089,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,630,0:36.746.037,58.010.937 ms,,,,,[59 SOF],,[Frames: 279 - 337] ,
0,,631,0:36.804.048,50.770 us,64 B,,05,01,OUT txn,00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 97 A7 66 54 55 97 00 7A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...(Q.665455...........!..............fTU..z.....…
1,,632,0:36.804.048,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,633,0:36.804.052,45.520 us,67 B,,05,01,   DATA1 packet,4B 00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 97 A7 66 54 55 97 00 7A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 AB 48,,K...(Q.665455...........!..............fTU..z....…
1,,634,0:36.804.098,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,635,0:36.805.045,207.031.666 ms,,,,,[208 SOF],,[Frames: 338 - 545] ,
0,,636,0:36.746.040,266.087.812 ms,64 B,,05,01,IN txn   [266 POLL],41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 40 00 00 00 09 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC<Q.665455...........!........@................…
1,,637,0:36.746.040,265.041.583 ms,,,05,01,   [266 IN-NAK],,,
1,,638,0:37.012.077,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,639,0:37.012.081,45.437 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 40 00 00 00 09 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 D9 39,,KABC<Q.665455...........!........@...............…
